,IMEI,年龄,性别,大致消费水平,终端品牌,终端型号,月银行短信通知次数,使用汽车类APP的PV数,使用理财类APP的PV数,使用股票类APP的PV数,交往圈规模,是否有跨省行为,是否有出国行为,访问购物类网站的次数,访问IT类网站的次数,访问餐饮类网站的次数,访问房产类网站的次数,访问健康类网站的次数,访问金融类网站的次数,访问旅游类网站的次数,访问体育类网站的次数,访问汽车类网站的次数,访问时事类网站的次数,访问社会类网站的次数,访问文娱类网站的次数,访问招聘类网站的次数,访问教育类网站的次数,访问其他类网站的次数,访问网游类网站的次数
811,a7c3ec8e46654fb92b32d4a0224a3505,17,不详,低,华为,MU509,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,d6ccc5c66b82fbe69b6fea46c9c5bc0b,28,男,中,**,**,0,0,0,0,0,否,否,3,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,0f81d3ccd7117c47f1ff720aaa790fab,46,女,中,苹果,A1431,50,0,0,0,22,是,否,3,72.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,126.0
814,d39c756497b0f1c26092b87a9a4cf90b,55,女,低,华为,KIW-UL00,0,0,0,0,24,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,61ff0eec546b9f6c36801b59f1abf7d6,28,男,中,苹果,A1431,8,0,0,0,54,是,否,244,316.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,47.0
816,3dcf13d0643107364a3869cd50d4e4eb,56,男,低,中兴,NX507J,0,0,0,0,7,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,b817ee445ab92eeaa97f59b41be26b7c,28,女,中,三星,GT-I9505,16,0,0,0,2,是,否,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,2dac70aa3cdec2e9bf3e8506ec600b69,17,男,低,SIMCOM,"SIM5350H-E,SIM5350M-E,SIM5350L-E",0,0,0,0,0,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,5f3a6be7a53b16ff1c6a8226b2c728c7,32,女,中,华为,GL01P,0,0,0,0,0,否,否,40,42.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
820,775f54a6f07f11ca013533abf093c2a1,17,男,中,华为,E261,0,0,0,0,0,是,否,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,626784bce96c270e985472ef415ec472,35,女,中,苹果,A1431,12,0,0,0,15,是,否,180,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
822,9e355f418a6d735392c8a579336281be,43,男,中,苹果,IPADAIR(A1475),0,0,0,689,0,是,否,2208,168.0,0.0,6.0,0.0,1037.0,83.0,123.0,21.0,109.0,0.0,14.0,0.0,17.0,0.0,0.0
823,a632555cd6547b91d32f6668a550d05a,60,男,低,小米,2013062,12,0,0,454,14,是,否,23,132.0,0.0,0.0,0.0,504.0,0.0,2.0,0.0,257.0,0.0,2.0,0.0,0.0,0.0,0.0
824,ddd9ce5904500b3525d1c462c8e348d8,27,男,中,苹果,IPHONE4S(A1387),102,0,0,0,12,否,否,94,226.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,36.0
825,78d418926a15b8cdcd0beb26190ee90d,54,女,低,苹果,A1431,0,0,0,0,12,否,否,104,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
826,2027e540d66d6ddc9c9e7388aca7e475,30,女,高,苹果,A1700,112,0,0,0,32,否,否,467,611.0,0.0,1.0,0.0,27.0,47.0,0.0,0.0,115.0,10.0,0.0,0.0,5.0,0.0,39.0
827,1d095e057b9750ac88122095ffb41a9e,17,不详,低,华为,MU509,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,d1a43018298a9b18cc56dcb8235c775e,36,男,中,苹果,A1524,106,0,0,0,48,是,否,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,eba0295ffc451c70340ef1c58da7cf95,57,男,中,小米,2015051,52,0,0,0,103,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,8c97afed79109b349e8571866bd584f9,28,男,中,苹果,A1524,174,0,0,0,74,否,否,24,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0
831,f586d98e4a603bcaa467cd7e1db0c93d,17,男,低,SIMCOM,"SIM5350H-E,SIM5350M-E,SIM5350L-E",0,0,0,0,0,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,1bfcccdf2b7ce7e685300b8026306abd,72,女,低,小米,2013012,4,0,0,0,7,否,否,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,6577262a042dfdf9cc7b0e8e3be64b06,17,男,高,苹果,A1528,158,0,0,0,46,是,否,481,899.0,0.0,0.0,0.0,521.0,0.0,0.0,0.0,224.0,213.0,44.0,0.0,8.0,0.0,26.0
834,c72d7ceea8239c2ec9baf7f05a9b76a0,55,女,中,苹果,A1528,30,0,0,0,59,否,否,52,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
835,870aa7ab4980558f32f6efbc78d7d127,33,男,中,苹果,A1524,30,0,0,0,61,否,否,4,55.0,0.0,0.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
836,052c65db917d93f54c630b4e09e28e7d,33,女,低,小米,2015022,0,0,0,0,1,是,否,17,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
837,b946cde02182eee8f24f84f9621fda5c,44,男,高,苹果,A1528,74,0,0,0,29,是,否,141,606.0,0.0,0.0,0.0,523.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
838,166c207292236ffcbffb29e81a1a1173,53,男,高,苹果,A1586,8,0,0,0,66,是,否,5,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,415315d35b1d8c5ac6d68453f5a598b0,34,男,中,小米,2013023,98,0,0,0,100,是,否,388,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
840,75b2ef69da0ab65ded8fc7d4800b133a,17,男,低,CIB,MEXIKO-NAD6200CHN,0,0,0,0,2,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,de5f97dc099cdd621b29fec2cc4f8596,62,女,中,三星,SM-G7106,0,0,0,0,57,否,否,203,38.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,3.0
842,d7ac6cee115a8a3fd390310163e22649,26,男,中,苹果,A1530,136,0,0,0,46,是,否,87,131.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0
843,bd0b66ab2e6e632e132a1f75d8e7a085,28,男,低,苹果,A1530,10,0,0,0,5,否,否,40,152.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,10.0
844,41fc329882698c4d0e30e2b74ea80625,48,男,中,小米,2013012,4,0,0,0,144,否,否,21,29.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0
845,75796593a80c3bccd041df71b20a4786,57,女,中,三星,GT-I9500,30,0,0,0,49,否,否,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
846,3ad20c9a68a525252b8bcc08b485e932,53,男,低,三星,GT-N7000,0,0,0,0,4,否,否,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
847,decd7b9bfdd5a467983d4b34576b4aac,42,男,中,华为,KIW-UL00,122,0,0,0,74,否,否,328,187.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
848,1c268f03b3dea14e780f2551e9f4bc9e,47,男,中,普联,TL-TR861,0,0,0,38,0,是,否,870,424.0,0.0,86.0,0.0,3025.0,0.0,247.0,10.0,121.0,13.0,11.0,0.0,221.0,0.0,304.0
849,460c48bb9f7f9638b6d2855ecd68f683,45,女,低,索尼爱立信,WT19I,0,0,0,0,1,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,352cabcb47d60d5aaa2224d9ffc587b6,68,男,低,竞冠,PULID F3,0,0,0,0,24,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,94faeb65834957947d95e24396ff6376,22,女,低,**,**,8,0,0,0,39,否,否,9665,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,322.0,0.0,0.0,16.0
852,5147a4ae89255d7bbdd926dc8cdc11a0,52,女,中,苹果,A1528,134,0,0,0,74,否,否,25,129.0,0.0,15.0,0.0,211.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,43.0,0.0,0.0
853,54b81e9a41862f0e93e1b0d487479db1,17,男,低,SIMCOM,"SIM5350H-E,SIM5350M-E,SIM5350L-E",0,0,0,0,0,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,832abaf467af9118de5d77c196e2a486,42,女,高,苹果,A1524,222,0,0,0,117,是,是,0,81.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0
855,ac92964cced9869e9e8dcede4f807601,34,女,低,苹果,A1586,54,0,0,0,25,是,否,26,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
856,c36c7a2cb74910b71faf6b67753b55e2,32,女,中,华为,HUAWEI CRR-UL00,184,0,0,0,51,否,否,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,58e3a9329effc3ce0e216255af65eeda,32,男,中,苹果,IPADAIR(A1475),0,0,0,0,0,是,否,128,24.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,17.0,0.0,22.0
858,b95983cf203274947d6d520033c10558,33,女,中,苹果,IPHONE6S(A1688),30,0,0,0,27,否,否,2,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
859,a9c8977714b0e449b5db42a3cf86ee43,50,女,高,苹果,A1431,152,0,0,0,212,是,否,2,7576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,4.0,0.0,0.0,0.0,0.0,60.0
860,6c7e7de2b40caa6b1d6c82dee8614951,42,男,中,华为,M2-803L,0,0,0,0,0,否,否,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,3dd72ad33cd06c417d952a69bef6d979,32,男,高,索尼,XM50h,0,0,0,0,39,否,否,0,5.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,3.0
862,50abbd1710c6783d634a38d05bc6ff7d,28,女,高,苹果,A1524,74,0,0,0,53,是,是,46,264.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
863,47c34b367c3c01afd51b311659db712b,27,女,高,苹果,A1528,218,0,0,0,61,否,否,193,234.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,1.0,0.0,7.0
864,fa61ad28ff27c60380a722d94d6a00f4,17,男,高,索尼,XM50h,0,0,0,0,37,是,是,6699,3478.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0
865,3364c8b96788c95e0a3c38b59f2d7277,17,男,中,苹果,A1332,10,0,0,0,6,是,否,0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,770bcc7f82dc9b9e97e3d1a8aec897b1,40,女,中,三星,GT-I9168I,0,0,0,0,149,否,否,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0
867,172637c88c815afcd3e07a6c8e69b8e6,17,男,低,SIMCOM,"SIM5350H-E,SIM5350M-E,SIM5350L-E",0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,d91efdb5e88b05ced644187d9422b1df,41,男,高,华为,HUAWEI MT7-TL10,356,0,0,0,262,否,否,56,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0
869,71fbdacd4c7470fe33fb3de66d52ec4b,17,不详,低,华为,MU509,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,e93b096db2af8a1b5f1c3a28501c6b1b,60,男,低,苹果,A1524,126,0,0,0,123,否,否,0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,8360640a1d77b0302dfc55cb1cdfffa8,26,男,中,小米,2013062,18,0,0,0,42,否,否,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
872,dbc1c920919988a7cbbbe5298248544c,41,女,中,苹果,A1524,22,0,0,0,74,是,否,12,211.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0
873,a2bea42235bfb2d8d71bde6f40778cb4,26,男,低,苹果,A1431,32,0,0,0,36,是,否,213,71.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,1.0,1.0,0.0,1.0,0.0,9.0
874,d4510a2f7cde3100480a1519084376bd,21,女,中,维沃,vivo X3S W,0,0,0,0,38,否,否,6488,1072.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,18.0,60.0,0.0,0.0,0.0,0.0,622.0
875,ab8e4bc409274b2014a09b5d03db5716,28,男,中,小米,2013062,90,0,0,0,26,否,否,1146,1428.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.0,2.0,91.0,0.0,0.0,0.0,93.0
876,22bff7e73408de4915ec5bb56aeef2b7,17,男,低,CIB,MEXIKO-NAD6200CHN,0,0,0,0,7,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,33427bc90aa6f1e857db209b6f1b1a4a,17,男,中,苹果,A1429,0,0,0,0,48,否,否,0,299.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,9038c13a2d3a787f0722b4968d348407,61,男,低,苹果,A1429,12,0,0,60,55,是,否,0,10.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,3d6ceaba9f443420e95118ddfbe18b06,69,女,低,苹果,A1528,12,0,0,0,32,否,否,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,8.0,0.0,0.0
880,c58e98ab344075a5be8d00020ae9ceb4,17,男,高,苹果,A1429,4,0,0,0,33,是,是,0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
881,5c82248b0c9d5065bbab053ca130090d,42,女,中,苹果,A1530,0,0,0,0,11,否,否,24,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,4.0,0.0,0.0,0.0,173.0
882,6ef451273264c1bf1e4845ccc9e59136,37,不详,低,CIB,MEXIKO-NAD6200CHN,0,0,0,0,6,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,17f237b2d6ba449e51e711ab6996542b,25,女,中,苹果,A1586,138,0,0,0,55,是,否,209,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
884,f3efa962df57a455bc2936c9c370c0eb,29,男,中,华为,HUAWEI U9508,56,0,0,0,12,否,否,142,164.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0
885,e2cf31cef81cd03700ad071937daf9e2,17,男,低,苹果,IPADMINI(A1455),0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,accd9ac3fe040f60d78cfbf3babc3343,25,女,中,苹果,A1530,12,0,0,0,11,否,否,3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,060d7c8e9a6998514cd9cb33be0a7782,17,男,低,SIMCOM,"SIM5350H-E,SIM5350M-E,SIM5350L-E",0,0,0,0,0,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,c9f5ba8c479064e9e3e4b62d2b12f5d6,39,女,中,紫米,MF855,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,bc20c5f04baf9c36da2d35d415d38ef1,17,男,高,乐视,Letv X600,70,0,0,0,53,否,否,113,19.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
890,1756a1a7efc2d9e32d2ecd4e821d8a2d,17,男,低,CIB,NAD6200CHN,0,0,0,0,1,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,edc5aa158b743f46276b746169c03983,24,男,低,三星,GT-I9100,62,0,0,0,33,否,否,159,236.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
892,e660777ad84ee57c95205856ec144fd1,29,男,中,锤子,SM701,0,0,0,0,7,否,否,341,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0
893,8e8a9356fc4f5705a9f98373a0fdfc61,17,男,低,CIB,MEXIKO-NAD6200CHN,0,0,0,0,1,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,0c90fa809a38d0cb162a563b0ae36c1c,30,女,低,苹果,A1530,90,0,0,0,148,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,ed29c9a1773bcb609108f677eec2eab4,33,男,中,苹果,IPHONE6(A1549),4,0,0,0,24,是,否,21,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,10.0
896,7cc63d62bb62d7eebdc87a033f37e181,53,男,低,苹果,A1524,30,0,0,0,81,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,def5a911a515bd913f231339fde78f98,32,女,中,华为,E5220S-1,0,0,0,0,0,否,否,2169,386.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,42.0
898,dfdf2778587c65f10b84cbfd8f2d9642,50,男,中,苹果,A1332,14,0,0,0,39,是,否,0,12.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,2deed14027d77994566570d8da9b4d00,44,女,低,三星,GT-I8552,80,0,0,0,53,否,否,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
900,cfa81f1224bebdc91df1f2ffa0eb69d5,48,男,高,苹果,A1524,130,0,0,1,203,否,否,169,27.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
901,e35d711b58a455a83b696f5273e53280,37,不详,高,苹果,A1526,12,0,0,0,97,是,否,0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,9ca613ce5a8a64d5ff661f65653da421,39,女,高,苹果,A1586,168,0,0,0,166,否,否,4,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4.0
903,385f45aebc749c967337e870c3034cbd,52,男,低,三星,GT-I8552,12,0,0,0,9,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,dd8e21066b07de6268ff13903da53c87,17,男,低,华为,U6100,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,12e37d72b4c5e8a5221fa439b936dc7f,54,男,低,三星,GT-N7102,0,0,0,0,11,否,否,3,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
906,b7ec5916aecbb9e20fc9e28dc9af3f36,33,男,中,小米,2013023,0,0,0,0,35,是,否,207,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,27.0
907,4fd075fbef3b59783c53d38025528b92,37,男,高,苹果,IPADAIR(A1475),0,0,0,0,0,是,是,46,129.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,14.0
908,626267b1207a0c70c12be8d961e34af0,37,不详,低,中兴,ZTEMG3732,0,0,0,0,11,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909,44de0c6574c482deaddff8f629acd3a1,37,不详,低,华为,MU203,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,f81012b6dbf07d60bc6b4e427e62a6dd,21,女,低,苹果,A1429,0,0,0,0,22,是,否,1549,646.0,0.0,0.0,53.0,8.0,47.0,1.0,0.0,2.0,82.0,0.0,0.0,73.0,0.0,80.0
911,231a668a8fab5d76a298b5e61668f59f,26,男,中,**,**,64,0,0,0,47,否,否,294,97.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,31.0
912,8c66a05f24f24254c7fa5b3f7b4bb24c,53,男,中,ERICSSON,N5321,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,3db618251617c54c612a9f598ef628f3,53,男,低,诺基亚,Nokia 820,32,0,0,256,13,否,否,0,24.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,8fb33769a95ffb20c190d7f6e142c7ef,17,男,中,苹果,A1524,0,0,0,0,44,否,否,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
915,9596b1937c343bbf9e3e9de94b8c09e3,26,男,低,小米,2014912,0,0,0,0,7,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,e105b4b57c96bed8255d2e47b492c772,34,男,低,三星,GT-I9300,48,0,0,11,27,否,否,359,5.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
917,0a177f43b7bdca3f4224ac48bf28601b,37,女,中,苹果,A1429,144,0,0,0,21,是,否,4,424.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
918,dd1e5356bd5d5e2d4822eee7ab249c9b,37,女,高,普联,TL-TR861,0,0,0,0,0,是,否,219,623.0,0.0,0.0,0.0,461.0,17.0,0.0,0.0,293.0,0.0,30.0,0.0,6.0,0.0,16.0
919,73750e132b1ea3bd8903f448561c09b0,27,男,中,苹果,A1431,0,0,0,0,31,是,否,98,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
920,ad7e03a463535122cb381124598dc17d,26,男,中,苹果,A1524,100,0,0,0,13,是,否,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
921,4d064e384276a5bd1a919b6c5ea89cea,17,男,低,CIB,MEXIKO-NAD6200CHN,0,0,0,0,6,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,ea92582910bb466c79b0d909287754b6,31,男,高,苹果,A1528,72,29,0,0,194,是,否,8030,465.0,0.0,57.0,34.0,3.0,34.0,1.0,237.0,118.0,1.0,4.0,0.0,86.0,0.0,29.0
923,a0fc350d60450b5b274c46f0fb869126,47,男,中,三星,GT-I9502,0,0,0,0,65,否,否,24,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
924,cb8c52a902ad50bedea040397d80a4d3,39,男,中,苹果,IPHONE4S(A1387),0,0,0,0,19,是,否,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925,b1a47183304d60bd9d8a9d7acfbf57a4,不详,不详,低,SIMCOM,SIM5310,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,00ff6585b28daf5dce97087077260b77,34,男,中,桑菲消费,Philips S308,0,0,0,0,13,否,否,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
