airlineCode	flightCourse	seatClass	price	flightType	goStartDate	goExpirationDate	goDepartureAirport	goArrivalAirport	goFlightNoInclude	goFlightNoExclude	goFlightCycle	priceLevel	smallestAdvancingDay	biggestAdvancingDay	earliestIssueTicketDate	latestIssueTicketDate	modifyTime	param1	Createdate
MU	WNZ-SWA	Z	270	0	2016/5/5	2020/12/31	WNZ	SWA			"1,2,6"	YZ3MWLDL	89	365	2016/5/5	2016/5/5	11:58.5	"2000/2359,0000/0830,"	13:17.5
MU	WNZ-SWA	Z	270	0	2016/5/5	2020/12/31	WNZ	SWA			"1,2,6"	YZ2MWLDL	59	88	2016/5/5	2016/5/5	11:58.5	"2000/2359,0000/0830,"	13:17.5
MU	WNZ-SWA	Z	290	0	2016/5/5	2020/12/31	WNZ	SWA			"3,4,5,7"	YZ3MWHDL	89	365	2016/5/5	2016/5/5	11:58.5	"2000/2359,0000/0830,"	13:17.5
MU	WNZ-SWA	Z	290	0	2016/5/5	2020/12/31	WNZ	SWA			"3,4,5,7"	YZ2MWHDL	59	88	2016/5/5	2016/5/5	11:58.5	"2000/2359,0000/0830,"	13:17.5
MU	WNZ-SWA	Z	320	0	2016/5/5	2020/12/31	WNZ	SWA			"1,2,6"	YZ2MWLDH	59	88	2016/5/5	2016/5/5	11:58.5	"0831/1959,"	13:17.5
MU	WNZ-SWA	Z	320	0	2016/5/5	2020/12/31	WNZ	SWA			"3,4,5,7"	YZ3MWHDH	89	365	2016/5/5	2016/5/5	11:58.5	"0831/1959,"	13:17.5
MU	WNZ-SWA	Z	320	0	2016/5/5	2020/12/31	WNZ	SWA			"1,2,6"	YZ3MWLDH	89	365	2016/5/5	2016/5/5	11:58.5	"0831/1959,"	13:17.5
MU	WNZ-SWA	Z	320	0	2016/5/5	2020/12/31	WNZ	SWA			"3,4,5,7"	YZ2MWHDH	59	88	2016/5/5	2016/5/5	11:58.5	"0831/1959,"	13:17.5
MU	WNZ-SYX	Z	360	0	2016/5/5	2020/12/31	WNZ	SYX			"3,4,5,7"	YZ21WHDL	20	26	2016/5/5	2016/5/5	11:58.5	"2000/2359,0000/0830,"	13:17.5
MU	WNZ-SYX	Z	360	0	2016/5/5	2020/12/31	WNZ	SYX			"3,4,5,7"	YZ28WHDL	27	33	2016/5/5	2016/5/5	11:58.6	"2000/2359,0000/0830,"	13:17.5
MU	WNZ-SYX	Z	360	0	2016/5/5	2020/12/31	WNZ	SYX			"3,4,5,7"	YZ14WHDL	13	19	2016/5/5	2016/5/5	11:58.6	"2000/2359,0000/0830,"	13:17.5
MU	WNZ-SYX	Z	360	0	2016/5/5	2020/12/31	WNZ	SYX			"3,4,5,7"	YZ07WHDL	6	12	2016/5/5	2016/5/5	11:58.6	"2000/2359,0000/0830,"	13:17.5
MU	WNZ-SYX	Z	360	0	2016/5/5	2020/12/31	WNZ	SYX			"3,4,5,7"	YZ35WHDL	34	58	2016/5/5	2016/5/5	11:58.6	"2000/2359,0000/0830,"	13:17.5
MU	WNZ-SYX	Z	360	0	2016/5/5	2020/12/31	WNZ	SYX			"1,2,6"	YZ07WLDL	6	12	2016/5/5	2016/5/5	11:58.6	"2000/2359,0000/0830,"	13:17.5
MU	WNZ-SYX	Z	360	0	2016/5/5	2020/12/31	WNZ	SYX			"1,2,6"	YZ21WLDL	20	26	2016/5/5	2016/5/5	11:58.6	"2000/2359,0000/0830,"	13:17.5
MU	WNZ-SYX	Z	360	0	2016/5/5	2020/12/31	WNZ	SYX			"1,2,6"	YZ14WLDL	13	19	2016/5/5	2016/5/5	11:58.6	"2000/2359,0000/0830,"	13:17.5
MU	WNZ-SYX	Z	360	0	2016/5/5	2020/12/31	WNZ	SYX			"1,2,6"	YZ28WLDL	27	33	2016/5/5	2016/5/5	11:58.6	"2000/2359,0000/0830,"	13:17.5
MU	WNZ-SYX	Z	360	0	2016/5/5	2020/12/31	WNZ	SYX			"1,2,6"	YZ35WLDL	34	58	2016/5/5	2016/5/5	11:58.6	"2000/2359,0000/0830,"	13:17.5
MU	WNZ-SYX	Z	370	0	2016/5/5	2020/12/31	WNZ	SYX			"1,2,6"	YZ21WLDH	20	26	2016/5/5	2016/5/5	11:58.6	"0831/1959,"	13:17.5
MU	WNZ-SYX	Z	370	0	2016/5/5	2020/12/31	WNZ	SYX			"1,2,6"	YZ35WLDH	34	58	2016/5/5	2016/5/5	11:58.6	"0831/1959,"	13:17.5
MU	WNZ-SYX	Z	370	0	2016/5/5	2020/12/31	WNZ	SYX			"1,2,6"	YZ28WLDH	27	33	2016/5/5	2016/5/5	11:58.6	"0831/1959,"	13:17.5
MU	WNZ-SYX	Z	370	0	2016/5/5	2020/12/31	WNZ	SYX			"1,2,6"	YZ14WLDH	13	19	2016/5/5	2016/5/5	11:58.6	"0831/1959,"	13:17.5
MU	WNZ-SYX	Z	370	0	2016/5/5	2020/12/31	WNZ	SYX			"1,2,6"	YZ07WLDH	6	12	2016/5/5	2016/5/5	11:58.6	"0831/1959,"	13:17.5
MU	WNZ-SYX	Z	370	0	2016/5/5	2020/12/31	WNZ	SYX			"3,4,5,7"	YZ07WHDH	6	12	2016/5/5	2016/5/5	11:58.6	"0831/1959,"	13:17.5
MU	WNZ-SYX	Z	370	0	2016/5/5	2020/12/31	WNZ	SYX			"3,4,5,7"	YZ14WHDH	13	19	2016/5/5	2016/5/5	11:58.6	"0831/1959,"	13:17.5
MU	WNZ-SYX	Z	370	0	2016/5/5	2020/12/31	WNZ	SYX			"3,4,5,7"	YZ35WHDH	34	58	2016/5/5	2016/5/5	11:58.6	"0831/1959,"	13:17.5
MU	WNZ-SYX	Z	370	0	2016/5/5	2020/12/31	WNZ	SYX			"3,4,5,7"	YZ28WHDH	27	33	2016/5/5	2016/5/5	11:58.6	"0831/1959,"	13:17.5
MU	WNZ-SYX	Z	370	0	2016/5/5	2020/12/31	WNZ	SYX			"3,4,5,7"	YZ21WHDH	20	26	2016/5/5	2016/5/5	11:58.6	"0831/1959,"	13:17.5
MU	WNZ-SYX	Z	620	0	2016/5/5	2020/12/31	WNZ	SYX			"1,2,6"	YZ3MWLDL	89	365	2016/5/5	2016/5/5	11:58.6	"2000/2359,0000/0830,"	13:17.5
MU	WNZ-SYX	Z	620	0	2016/5/5	2020/12/31	WNZ	SYX			"1,2,6"	YZ2MWLDL	59	88	2016/5/5	2016/5/5	11:58.6	"2000/2359,0000/0830,"	13:17.5
MU	WNZ-SYX	Z	680	0	2016/5/5	2020/12/31	WNZ	SYX			"3,4,5,7"	YZ3MWHDL	89	365	2016/5/5	2016/5/5	11:58.6	"2000/2359,0000/0830,"	13:17.5
MU	WNZ-SYX	Z	680	0	2016/5/5	2020/12/31	WNZ	SYX			"3,4,5,7"	YZ2MWHDL	59	88	2016/5/5	2016/5/5	11:58.6	"2000/2359,0000/0830,"	13:17.5
MU	WNZ-SYX	Z	740	0	2016/5/5	2020/12/31	WNZ	SYX			"1,2,6"	YZ2MWLDH	59	88	2016/5/5	2016/5/5	11:58.6	"0831/1959,"	13:17.5
MU	WNZ-SYX	Z	740	0	2016/5/5	2020/12/31	WNZ	SYX			"3,4,5,7"	YZ3MWHDH	89	365	2016/5/5	2016/5/5	11:58.6	"0831/1959,"	13:17.5
MU	WNZ-SYX	Z	740	0	2016/5/5	2020/12/31	WNZ	SYX			"1,2,6"	YZ3MWLDH	89	365	2016/5/5	2016/5/5	11:58.6	"0831/1959,"	13:17.5
MU	WNZ-SYX	Z	740	0	2016/5/5	2020/12/31	WNZ	SYX			"3,4,5,7"	YZ2MWHDH	59	88	2016/5/5	2016/5/5	11:58.6	"0831/1959,"	13:17.5
MU	WNZ-TAO	Z	260	0	2016/5/5	2020/12/31	WNZ	TAO			"1,2,6"	YZ07WLDL	6	12	2016/5/5	2016/5/5	11:58.6	"2000/2359,0000/0830,"	13:17.5
MU	WNZ-TAO	Z	280	0	2016/5/5	2020/12/31	WNZ	TAO			"1,2,6"	YZ14WLDL	13	19	2016/5/5	2016/5/5	11:58.6	"2000/2359,0000/0830,"	13:17.5
MU	WNZ-TAO	Z	290	0	2016/5/5	2020/12/31	WNZ	TAO			"3,4,5,7"	YZ07WHDL	6	12	2016/5/5	2016/5/5	11:58.6	"2000/2359,0000/0830,"	13:17.5
MU	WNZ-TAO	Z	310	0	2016/5/5	2020/12/31	WNZ	TAO			"3,4,5,7"	YZ07WHDH	6	12	2016/5/5	2016/5/5	11:58.6	"0831/1959,"	13:17.5
MU	WNZ-TAO	Z	310	0	2016/5/5	2020/12/31	WNZ	TAO			"3,4,5,7"	YZ14WHDL	13	19	2016/5/5	2016/5/5	11:58.6	"2000/2359,0000/0830,"	13:17.5
MU	WNZ-TAO	Z	310	0	2016/5/5	2020/12/31	WNZ	TAO			"1,2,6"	YZ07WLDH	6	12	2016/5/5	2016/5/5	11:58.6	"0831/1959,"	13:17.5
MU	WNZ-TAO	Z	340	0	2016/5/5	2020/12/31	WNZ	TAO			"3,4,5,7"	YZ14WHDH	13	19	2016/5/5	2016/5/5	11:58.6	"0831/1959,"	13:17.5
MU	WNZ-TAO	Z	340	0	2016/5/5	2020/12/31	WNZ	TAO			"1,2,6"	YZ14WLDH	13	19	2016/5/5	2016/5/5	11:58.6	"0831/1959,"	13:17.5
MU	WNZ-TAO	Z	390	0	2016/5/5	2020/12/31	WNZ	TAO			"1,2,6"	YZ21WLDL	20	26	2016/5/5	2016/5/5	11:58.6	"2000/2359,0000/0830,"	13:17.5
MU	WNZ-TAO	Z	420	0	2016/5/5	2020/12/31	WNZ	TAO			"1,2,6"	YZ3MWLDL	89	365	2016/5/5	2016/5/5	11:58.6	"2000/2359,0000/0830,"	13:17.5
MU	WNZ-TAO	Z	430	0	2016/5/5	2020/12/31	WNZ	TAO			"3,4,5,7"	YZ21WHDL	20	26	2016/5/5	2016/5/5	11:58.6	"2000/2359,0000/0830,"	13:17.5
MU	WNZ-TAO	Z	440	0	2016/5/5	2020/12/31	WNZ	TAO			"1,2,6"	YZ2MWLDL	59	88	2016/5/5	2016/5/5	11:58.6	"2000/2359,0000/0830,"	13:17.5
MU	WNZ-TAO	Z	460	0	2016/5/5	2020/12/31	WNZ	TAO			"3,4,5,7"	YZ3MWHDL	89	365	2016/5/5	2016/5/5	11:58.6	"2000/2359,0000/0830,"	13:17.5
MU	WNZ-TAO	Z	470	0	2016/5/5	2020/12/31	WNZ	TAO			"1,2,6"	YZ21WLDH	20	26	2016/5/5	2016/5/5	11:58.6	"0831/1959,"	13:17.5
MU	WNZ-TAO	Z	470	0	2016/5/5	2020/12/31	WNZ	TAO			"3,4,5,7"	YZ21WHDH	20	26	2016/5/5	2016/5/5	11:58.6	"0831/1959,"	13:17.5
MU	WNZ-TAO	Z	490	0	2016/5/5	2020/12/31	WNZ	TAO			"3,4,5,7"	YZ2MWHDL	59	88	2016/5/5	2016/5/5	11:58.6	"2000/2359,0000/0830,"	13:17.5
MU	SZX-YNT	Z	810	0	2016/5/19	2020/12/31	SZX	YNT			"1,2,6"	YZ21WLDH	20	26	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	SZX-YNT	Z	810	0	2016/5/19	2020/12/31	SZX	YNT			"1,2,6"	YZ35WLDH	34	58	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	SZX-YNT	Z	810	0	2016/5/19	2020/12/31	SZX	YNT			"1,2,6"	YZ28WLDH	27	33	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	SZX-YNT	Z	810	0	2016/5/19	2020/12/31	SZX	YNT			"1,2,6"	YZ14WLDH	13	19	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	SZX-YNT	Z	860	0	2016/5/19	2020/12/31	SZX	YNT			"1,2,6"	YZ3MWLDH	89	365	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	SZX-YNT	Z	860	0	2016/5/19	2020/12/31	SZX	YNT			"1,2,6"	YZ07WLDH	6	12	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	SZX-YNT	Z	860	0	2016/5/19	2020/12/31	SZX	YNT			"3,4,5,7"	YZ2MWHDH	59	88	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	SZX-YNT	Z	860	0	2016/5/19	2020/12/31	SZX	YNT			"1,2,6"	YZ2MWLDH	59	88	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	SZX-YNT	Z	860	0	2016/5/19	2020/12/31	SZX	YNT			"3,4,5,7"	YZ3MWHDH	89	365	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	SZX-YNT	Z	860	0	2016/5/19	2020/12/31	SZX	YNT			"3,4,5,7"	YZ07WHDH	6	12	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CGO	Z	220	0	2016/5/19	2020/12/31	TAO	CGO			"1,2,6"	YZ21WLDL	20	26	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CGO	Z	220	0	2016/5/19	2020/12/31	TAO	CGO			"1,2,6"	YZ14WLDL	13	19	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CGO	Z	230	0	2016/5/19	2020/12/31	TAO	CGO			"1,2,6"	YZ07WLDL	6	12	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CGO	Z	230	0	2016/5/19	2020/12/31	TAO	CGO			"1,2,6"	YZ35WLDL	34	58	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CGO	Z	240	0	2016/5/19	2020/12/31	TAO	CGO			"3,4,5,7"	YZ14WHDL	13	19	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CGO	Z	240	0	2016/5/19	2020/12/31	TAO	CGO			"3,4,5,7"	YZ21WHDL	20	26	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CGO	Z	250	0	2016/5/19	2020/12/31	TAO	CGO			"1,2,6"	YZ28WLDL	27	33	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CGO	Z	250	0	2016/5/19	2020/12/31	TAO	CGO			"3,4,5,7"	YZ07WHDL	6	12	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CGO	Z	250	0	2016/5/19	2020/12/31	TAO	CGO			"3,4,5,7"	YZ35WHDL	34	58	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CGO	Z	260	0	2016/5/19	2020/12/31	TAO	CGO			"3,4,5,7"	YZ14WHDH	13	19	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CGO	Z	260	0	2016/5/19	2020/12/31	TAO	CGO			"3,4,5,7"	YZ21WHDH	20	26	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CGO	Z	260	0	2016/5/19	2020/12/31	TAO	CGO			"1,2,6"	YZ21WLDH	20	26	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CGO	Z	260	0	2016/5/19	2020/12/31	TAO	CGO			"1,2,6"	YZ14WLDH	13	19	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CGO	Z	270	0	2016/5/19	2020/12/31	TAO	CGO			"1,2,6"	YZ35WLDH	34	58	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CGO	Z	270	0	2016/5/19	2020/12/31	TAO	CGO			"3,4,5,7"	YZ35WHDH	34	58	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CGO	Z	270	0	2016/5/19	2020/12/31	TAO	CGO			"3,4,5,7"	YZ28WHDL	27	33	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CGO	Z	280	0	2016/5/19	2020/12/31	TAO	CGO			"1,2,6"	YZ2MWLDL	59	88	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CGO	Z	280	0	2016/5/19	2020/12/31	TAO	CGO			"3,4,5,7"	YZ07WHDH	6	12	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CGO	Z	280	0	2016/5/19	2020/12/31	TAO	CGO			"1,2,6"	YZ07WLDH	6	12	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CGO	Z	280	0	2016/5/19	2020/12/31	TAO	CGO			"1,2,6"	YZ3MWLDL	89	365	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CGO	Z	300	0	2016/5/19	2020/12/31	TAO	CGO			"1,2,6"	YZ28WLDH	27	33	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CGO	Z	300	0	2016/5/19	2020/12/31	TAO	CGO			"3,4,5,7"	YZ28WHDH	27	33	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CGO	Z	310	0	2016/5/19	2020/12/31	TAO	CGO			"3,4,5,7"	YZ3MWHDL	89	365	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CGO	Z	310	0	2016/5/19	2020/12/31	TAO	CGO			"3,4,5,7"	YZ2MWHDL	59	88	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CGO	Z	340	0	2016/5/19	2020/12/31	TAO	CGO			"3,4,5,7"	YZ3MWHDH	89	365	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CGO	Z	340	0	2016/5/19	2020/12/31	TAO	CGO			"3,4,5,7"	YZ2MWHDH	59	88	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CGO	Z	340	0	2016/5/19	2020/12/31	TAO	CGO			"1,2,6"	YZ3MWLDH	89	365	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CGO	Z	340	0	2016/5/19	2020/12/31	TAO	CGO			"1,2,6"	YZ2MWLDH	59	88	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CIF	Z	370	0	2016/5/19	2020/12/31	TAO	CIF			"1,2,6"	YZ35WLDL	34	58	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CIF	Z	370	0	2016/5/19	2020/12/31	TAO	CIF			"1,2,6"	YZ28WLDL	27	33	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CIF	Z	370	0	2016/5/19	2020/12/31	TAO	CIF			"1,2,6"	YZ14WLDL	13	19	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CIF	Z	370	0	2016/5/19	2020/12/31	TAO	CIF			"1,2,6"	YZ21WLDL	20	26	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CIF	Z	390	0	2016/5/19	2020/12/31	TAO	CIF			"1,2,6"	YZ3MWLDL	89	365	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CIF	Z	390	0	2016/5/19	2020/12/31	TAO	CIF			"1,2,6"	YZ2MWLDL	59	88	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CIF	Z	390	0	2016/5/19	2020/12/31	TAO	CIF			"1,2,6"	YZ07WLDL	6	12	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CIF	Z	400	0	2016/5/19	2020/12/31	TAO	CIF			"3,4,5,7"	YZ21WHDL	20	26	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CIF	Z	400	0	2016/5/19	2020/12/31	TAO	CIF			"3,4,5,7"	YZ28WHDL	27	33	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CIF	Z	400	0	2016/5/19	2020/12/31	TAO	CIF			"3,4,5,7"	YZ14WHDL	13	19	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CIF	Z	400	0	2016/5/19	2020/12/31	TAO	CIF			"3,4,5,7"	YZ35WHDL	34	58	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CIF	Z	430	0	2016/5/19	2020/12/31	TAO	CIF			"3,4,5,7"	YZ2MWHDL	59	88	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CIF	Z	430	0	2016/5/19	2020/12/31	TAO	CIF			"3,4,5,7"	YZ3MWHDL	89	365	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CIF	Z	430	0	2016/5/19	2020/12/31	TAO	CIF			"3,4,5,7"	YZ07WHDL	6	12	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CIF	Z	440	0	2016/5/19	2020/12/31	TAO	CIF			"1,2,6"	YZ14WLDH	13	19	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CIF	Z	440	0	2016/5/19	2020/12/31	TAO	CIF			"1,2,6"	YZ28WLDH	27	33	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CIF	Z	440	0	2016/5/19	2020/12/31	TAO	CIF			"3,4,5,7"	YZ14WHDH	13	19	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CIF	Z	440	0	2016/5/19	2020/12/31	TAO	CIF			"3,4,5,7"	YZ35WHDH	34	58	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CIF	Z	440	0	2016/5/19	2020/12/31	TAO	CIF			"3,4,5,7"	YZ28WHDH	27	33	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CIF	Z	440	0	2016/5/19	2020/12/31	TAO	CIF			"3,4,5,7"	YZ21WHDH	20	26	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CIF	Z	440	0	2016/5/19	2020/12/31	TAO	CIF			"1,2,6"	YZ21WLDH	20	26	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CIF	Z	440	0	2016/5/19	2020/12/31	TAO	CIF			"1,2,6"	YZ35WLDH	34	58	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CIF	Z	470	0	2016/5/19	2020/12/31	TAO	CIF			"3,4,5,7"	YZ07WHDH	6	12	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CIF	Z	470	0	2016/5/19	2020/12/31	TAO	CIF			"3,4,5,7"	YZ3MWHDH	89	365	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CIF	Z	470	0	2016/5/19	2020/12/31	TAO	CIF			"3,4,5,7"	YZ2MWHDH	59	88	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CIF	Z	470	0	2016/5/19	2020/12/31	TAO	CIF			"1,2,6"	YZ3MWLDH	89	365	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CIF	Z	470	0	2016/5/19	2020/12/31	TAO	CIF			"1,2,6"	YZ07WLDH	6	12	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CIF	Z	470	0	2016/5/19	2020/12/31	TAO	CIF			"1,2,6"	YZ2MWLDH	59	88	2016/5/19	2016/5/19	43:12.5	"0831/1959,"	45:27.7
MU	TAO-CKG	Z	320	0	2016/5/19	2020/12/31	TAO	CKG			"1,2,6"	YZ35WLDL	34	58	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CKG	Z	320	0	2016/5/19	2020/12/31	TAO	CKG			"1,2,6"	YZ3MWLDL	89	365	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CKG	Z	330	0	2016/5/19	2020/12/31	TAO	CKG			"1,2,6"	YZ28WLDL	27	33	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CKG	Z	340	0	2016/5/19	2020/12/31	TAO	CKG			"1,2,6"	YZ2MWLDL	59	88	2016/5/19	2016/5/19	43:12.5	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CKG	Z	350	0	2016/5/19	2020/12/31	TAO	CKG			"1,2,6"	YZ21WLDL	20	26	2016/5/19	2016/5/19	43:12.6	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CKG	Z	350	0	2016/5/19	2020/12/31	TAO	CKG			"3,4,5,7"	YZ3MWHDL	89	365	2016/5/19	2016/5/19	43:12.6	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CKG	Z	350	0	2016/5/19	2020/12/31	TAO	CKG			"3,4,5,7"	YZ35WHDL	34	58	2016/5/19	2016/5/19	43:12.6	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CKG	Z	360	0	2016/5/19	2020/12/31	TAO	CKG			"1,2,6"	YZ14WLDL	13	19	2016/5/19	2016/5/19	43:12.6	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CKG	Z	360	0	2016/5/19	2020/12/31	TAO	CKG			"3,4,5,7"	YZ28WHDL	27	33	2016/5/19	2016/5/19	43:12.6	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CKG	Z	370	0	2016/5/19	2020/12/31	TAO	CKG			"3,4,5,7"	YZ2MWHDL	59	88	2016/5/19	2016/5/19	43:12.6	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CKG	Z	380	0	2016/5/19	2020/12/31	TAO	CKG			"1,2,6"	YZ35WLDH	34	58	2016/5/19	2016/5/19	43:12.6	"0831/1959,"	45:27.7
MU	TAO-CKG	Z	380	0	2016/5/19	2020/12/31	TAO	CKG			"1,2,6"	YZ3MWLDH	89	365	2016/5/19	2016/5/19	43:12.6	"0831/1959,"	45:27.7
MU	TAO-CKG	Z	380	0	2016/5/19	2020/12/31	TAO	CKG			"3,4,5,7"	YZ35WHDH	34	58	2016/5/19	2016/5/19	43:12.6	"0831/1959,"	45:27.7
MU	TAO-CKG	Z	380	0	2016/5/19	2020/12/31	TAO	CKG			"3,4,5,7"	YZ21WHDL	20	26	2016/5/19	2016/5/19	43:12.6	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CKG	Z	380	0	2016/5/19	2020/12/31	TAO	CKG			"3,4,5,7"	YZ3MWHDH	89	365	2016/5/19	2016/5/19	43:12.6	"0831/1959,"	45:27.7
MU	TAO-CKG	Z	390	0	2016/5/19	2020/12/31	TAO	CKG			"3,4,5,7"	YZ14WHDL	13	19	2016/5/19	2016/5/19	43:12.6	"2000/2359,0000/0830,"	45:27.7
MU	TAO-CKG	Z	390	0	2016/5/19	2020/12/31	TAO	CKG			"1,2,6"	YZ07WLDL	6	12	2016/5/19	2016/5/19	43:12.6	"2000/2359,0000/0830,"	45:27.7
HU	CSX-SYX	T	430	0	2016/7/7	2016/7/7	CSX	SYX	7117-7117		"1,2,3,4,5,6,7"	Y30STJ	0	365	2016/5/10	2016/7/7	42:11.2	0000/2359	45:27.7
