status	printstatus	flightPort	airlinecardno	segmentcount	segments	fare	airportfee	oilfee	flightdate	ticketnote	ticketDate	office	pnr	system	updateDate
USED/FLOWN		TAO/CKG   	ZH	1	ZH3041/TAO/CKG//V/2016-07-04///USED/FLOWN	820	0	0	2016/7/4		2016/7/28			bipiao	49:34.5
USED/FLOWN		KHN/ZUH   	ZH	1	ZH9465/KHN/ZUH//Q/2016-07-11///USED/FLOWN	530	0	0	2016/7/11		2016/7/28			bipiao	24:51.3
USED/FLOWN		KHN/ZUH   	ZH	1	ZH9465/KHN/ZUH//Q/2016-07-11///USED/FLOWN	530	0	0	2016/7/11		2016/7/28			bipiao	24:37.8
USED/FLOWN		HRB/YNT   	ZH	1	ZH9286/HRB/YNT//Y/2016-07-17///USED/FLOWN	570	0	0	2016/7/17		2016/8/15			bipiao	31:32.1
USED/FLOWN		SZX/LJG   	ZH	1	ZH9765/SZX/LJG//Q/2016-06-26///USED/FLOWN	1200	0	0	2016/6/26		2016/7/11			bipiao	35:06.7
USED/FLOWN		HGH/SZX   	ZH	1	ZH9964/HGH/SZX//V/2016-07-05///USED/FLOWN	1130	100	0	2016/7/5		2016/6/23	SZX638		bipiao	32:15.4
USED/FLOWN		HGH/SZX   	ZH	1	ZH9964/HGH/SZX//V/2016-07-05///USED/FLOWN	1130	100	0	2016/7/5		2016/6/23	SZX638		bipiao	32:23.6
USED/FLOWN		MIG/SZX   	ZH	1	ZH9872/MIG/SZX//V/2016-07-12///USED/FLOWN	1680	100	0	2016/7/12		2016/6/23	CSX242		bipiao	33:36.8
REFUNDED		CAN/CTU   	ZH	1	ZHOPEN/CAN/CTU//Y/2016-06-23///REFUNDED	1440	0	0	2016/6/23		2016/6/23	CSX242		bipiao	34:06.1
USED/FLOWN		CKG/SZX   	ZH	1	ZH9762/CKG/SZX//Y/2016-07-17///USED/FLOWN	1340	0	0	2016/7/17		2016/6/23	CSX242		bipiao	34:35.5
USED/FLOWN		SZX/KMG   	ZH	1	ZH9985/SZX/KMG//Y/2016-07-13///USED/FLOWN	770	0	0	2016/7/13		2016/6/23			bipiao	37:32.8
USED/FLOWN		KMG/HGH   	ZH	1	ZH1754/KMG/HGH//V/2016-06-23///USED/FLOWN	1430	0	0	2016/6/23		2016/6/28			bipiao	47:22.5
USED/FLOWN		CAN/CGQ   	ZH	1	ZH9665/CAN/CGQ//Y/2016-07-16///USED/FLOWN	1340	0	0	2016/7/16		2016/8/14			bipiao	52:12.5
USED/FLOWN		SZX/HET   	ZH	1	ZH9853/SZX/HET//W/2016-06-25///USED/FLOWN	950	0	0	2016/6/25		2016/7/21			bipiao	14:59.9
USED/FLOWN		SZX/HRB   	ZH	1	ZH9931/SZX/HRB//Y/2016-07-30///USED/FLOWN	1400	0	0	2016/7/30		2016/8/14			bipiao	18:55.9
USED/FLOWN		KHN/TAO   	ZH	1	ZHOPEN/KHN/TAO//V/2016-06-24///USED/FLOWN	1490	100	0	2016/6/24		2016/6/24	CSX242		bipiao	52:40.6
REFUNDED		DLC/WUX   	ZH	1	ZHOPEN/DLC/WUX//Q/2016-06-24///REFUNDED	1340	100	0	2016/6/24		2016/6/24	CSX242		bipiao	53:37.9
REFUNDED		DLC/WUX   	ZH	1	ZHOPEN/DLC/WUX//Y/2016-06-24///REFUNDED	1120	0	0	2016/6/24		2016/6/24	CSX242		bipiao	53:05.7
USED/FLOWN		SZX/NNG   	ZH	1	ZH9595/SZX/NNG//V/2016-07-07///USED/FLOWN	670	0	0	2016/7/7		2016/7/30			bipiao	47:54.1
REFUNDED		CGQ/CAN   	ZH	1	ZHOPEN/CGQ/CAN//S/2016-06-24///REFUNDED	2010	100	0	2016/6/24		2016/6/24	CSX242		bipiao	53:31.2
USED/FLOWN		SHE/CGO   	ZH	1	ZH9150/SHE/CGO//Q/2016-06-24///USED/FLOWN	870	0	0	2016/6/24		2016/7/20			bipiao	48:56.7
REFUNDED		CAN/SHE   	ZH	1	ZHOPEN/CAN/SHE//W/2016-06-24///REFUNDED	2490	100	0	2016/6/24		2016/6/24	CSX242		bipiao	54:27.2
USED/FLOWN		HRB/LYI   	ZH	1	ZH9962/HRB/LYI//W/2016-07-16///USED/FLOWN	1440	0	0	2016/7/16		2016/6/24	CSX242		bipiao	54:37.1
USED/FLOWN		HRB/LYI   	ZH	1	ZH9962/HRB/LYI//W/2016-07-16///USED/FLOWN	1440	0	0	2016/7/16		2016/6/24	CSX242		bipiao	54:36.7
USED/FLOWN		SZX/XIY   	ZH	1	ZH9241/SZX/XIY//S/2016-06-30///USED/FLOWN	670	0	0	2016/6/30		2016/7/11			bipiao	06:35.7
USED/FLOWN		CKG/NKG   	ZH	1	ZH9367/CKG/NKG//Q/2016-06-25///USED/FLOWN	950	0	0	2016/6/25		2016/7/15			bipiao	34:23.6
USED/FLOWN		CTU/NKG   	ZH	1	ZH9214/CTU/NKG//U/2016-07-24///USED/FLOWN	1300	0	0	2016/7/24		2016/8/1			bipiao	39:07.1
USED/FLOWN		CAN/NTG   	ZH	1	ZH9691/CAN/NTG//Y/2016-07-11///USED/FLOWN	2220	100	0	2016/7/11		2016/6/24	CSX242		bipiao	57:42.7
USED/FLOWN		XMN/WUX   	ZH	1	ZH9516/XMN/WUX//U/2016-07-09///USED/FLOWN	1470	100	0	2016/7/9		2016/6/24	CSX242		bipiao	00:45.0
USED/FLOWN		CKG/KHN   	ZH	1	ZH9374/CKG/KHN//S/2016-07-06///USED/FLOWN	470	50	0	2016/7/6		2016/6/24	WNZ191		bipiao	03:23.1
USED/FLOWN		CAN/XNN   	ZH	1	ZH9105/CAN/XNN//Y/2016-07-11///USED/FLOWN	2150	0	0	2016/7/11		2016/8/8			bipiao	16:17.1
USED/FLOWN		SZX/MIG   	ZH	1	ZH9911/SZX/MIG//Q/2016-07-09///USED/FLOWN	2000	100	0	2016/7/9		2016/6/24	CTU179		bipiao	39:53.3
USED/FLOWN		SZX/MIG   	ZH	1	ZH9911/SZX/MIG//Q/2016-07-09///USED/FLOWN	2000	100	0	2016/7/9		2016/6/24	CTU179		bipiao	39:25.9
USED/FLOWN		NTG/SZX   	ZH	1	ZH9421/NTG/SZX//U/2016-07-22///USED/FLOWN	2090	100	0	2016/7/22		2016/6/24	CSX242		bipiao	05:28.1
USED/FLOWN		SYX/NNG   	ZH	1	ZH9680/SYX/NNG//Y/2016-07-05///USED/FLOWN	360	0	0	2016/7/5		2016/7/27			bipiao	53:27.8
USED/FLOWN		SHE/XMN   	ZH	1	ZH9497/SHE/XMN//W/2016-06-30///USED/FLOWN	870	0	0	2016/6/30		2016/7/29			bipiao	32:50.9
USED/FLOWN		NNG/WUX   	ZH	1	ZH9556/NNG/WUX//W/2016-07-11///USED/FLOWN	1450	100	0	2016/7/11		2016/6/24	CSX242		bipiao	09:46.5
USED/FLOWN		XIY/CAN   	ZH	1	ZH9670/XIY/CAN//Y/2016-07-17///USED/FLOWN	1540	0	0	2016/7/17		2016/6/24	CSX242		bipiao	10:42.0
USED/FLOWN		CKG/SZX   	ZH	1	ZH4347/CKG/SZX//H/2016-06-28///USED/FLOWN	940	0	0	2016/6/28		2016/7/18			bipiao	25:12.2
USED/FLOWN		SZX/INC   	ZH	1	ZH9987/SZX/INC//M/2016-07-11///USED/FLOWN	2600	100	0	2016/7/11		2016/6/24	CSX242		bipiao	17:16.3
USED/FLOWN		SZX/INC   	ZH	1	ZH9987/SZX/INC//M/2016-07-11///USED/FLOWN	2600	100	0	2016/7/11		2016/6/24	CSX242		bipiao	16:44.4
USED/FLOWN		TNA/SHE   	ZH	1	ZH3035/TNA/SHE//W/2016-06-25///USED/FLOWN	430	0	0	2016/6/25		2016/8/24			bipiao	51:21.0
USED/FLOWN		NNG/NKG   	ZH	1	ZHOPEN/NNG/NKG//S/2016-06-24///USED/FLOWN	1500	50	0	2016/6/24		2016/6/24	WUX111		bipiao	15:16.1
USED/FLOWN		CAN/LHW   	ZH	1	ZH9553/CAN/LHW//U/2016-07-10///USED/FLOWN	2320	100	0	2016/7/10		2016/6/24	CSX242		bipiao	16:34.4
USED/FLOWN		WXN/SZX   	ZH	1	ZH9770/WXN/SZX//U/2016-07-08///USED/FLOWN	1870	100	0	2016/7/8		2016/6/24	CSX242		bipiao	17:05.3
USED/FLOWN		CAN/LHW   	ZH	1	ZH9553/CAN/LHW//U/2016-07-10///USED/FLOWN	2320	100	0	2016/7/10		2016/6/24	CSX242		bipiao	18:02.4
USED/FLOWN		SHE/WUH   	ZH	1	ZH9462/SHE/WUH//Q/2016-06-25///USED/FLOWN	1110	0	0	2016/6/25		2016/7/20			bipiao	30:51.9
USED/FLOWN		CGO/CKG   	ZH	1	ZH9726/CGO/CKG//V/2016-07-10///USED/FLOWN	1120	100	0	2016/7/10		2016/6/24	CSX242		bipiao	21:47.6
USED/FLOWN		TAO/SZX   	ZH	1	ZH9879/TAO/SZX//M/2016-06-28///USED/FLOWN	2370	0	0	2016/6/28		2016/8/1			bipiao	54:52.3
USED/FLOWN		DLC/NKG   	ZH	1	ZH9678/DLC/NKG//U/2016-07-18///USED/FLOWN	800	0	0	2016/7/18		2016/8/7			bipiao	58:30.6
USED/FLOWN		NKG/DLC   	ZH	1	ZH9275/NKG/DLC//V/2016-07-14///USED/FLOWN	600	0	0	2016/7/14		2016/8/7			bipiao	58:11.3
USED/FLOWN		CSX/WUX   	ZH	1	ZH9556/CSX/WUX//Y/2016-07-22///USED/FLOWN	1040	0	0	2016/7/22		2016/6/24	CSX242		bipiao	23:45.0
USED/FLOWN		HRB/SZX   	ZH	1	ZH9818/HRB/SZX//Q/2016-06-28///USED/FLOWN	1790	0	0	2016/6/28		2016/7/16			bipiao	29:03.5
USED/FLOWN		CGQ/NKG   	ZH	1	ZH9538/CGQ/NKG//V/2016-07-16///USED/FLOWN	1700	100	0	2016/7/16		2016/6/24	CSX242		bipiao	25:25.8
USED/FLOWN		CKG/TAO   	ZH	1	ZH3042/CKG/TAO//V/2016-07-09///USED/FLOWN	820	0	0	2016/7/9		2016/8/7			bipiao	46:01.9
USED/FLOWN		JUZ/SZX   	ZH	1	ZH9874/JUZ/SZX//Y/2016-07-22///USED/FLOWN	1000	0	0	2016/7/22		2016/6/24	CSX242		bipiao	27:30.4
USED/FLOWN		INC/NKG   	ZH	1	ZH9226/INC/NKG//E/2016-07-13///USED/FLOWN	500	0	0	2016/7/13		2016/8/1			bipiao	46:38.2
USED/FLOWN		INC/NKG   	ZH	1	ZH9226/INC/NKG//E/2016-07-13///USED/FLOWN	500	0	0	2016/7/13		2016/8/1			bipiao	47:07.6
USED/FLOWN		NKG/CKG   	ZH	1	ZH9168/NKG/CKG//Q/2016-06-25///USED/FLOWN	910	0	0	2016/6/25		2016/7/8			bipiao	26:05.4
USED/FLOWN		SZX/KHN   	ZH	1	ZH9869/SZX/KHN//Y/2016-06-26///USED/FLOWN	770	0	0	2016/6/26		2016/7/20			bipiao	38:20.8
USED/FLOWN		CAN/WUX   	ZH	1	ZH9552/CAN/WUX//V/2016-07-13///USED/FLOWN	1400	100	0	2016/7/13		2016/6/24	CSX242		bipiao	31:33.8
USED/FLOWN		KWL/SHE   	ZH	1	ZH9456/KWL/SHE//Q/2016-07-18///USED/FLOWN	2480	100	0	2016/7/18		2016/6/24	CSX242		bipiao	33:08.7
USED/FLOWN		XNN/SZX   	ZH	1	ZH9836/XNN/SZX//U/2016-06-26///USED/FLOWN	1750	0	0	2016/6/26		2016/7/25			bipiao	37:06.1
USED/FLOWN		SZX/JUZ   	ZH	1	ZHOPEN/SZX/JUZ//T/2016-06-24///USED/FLOWN	500	100	0	2016/6/24		2016/6/24			bipiao	35:12.4
USED/FLOWN		NKG/DLC   	ZH	1	ZH9541/NKG/DLC//Y/2016-06-29///USED/FLOWN	500	0	0	2016/6/29		2016/7/28			bipiao	52:02.9
USED/FLOWN		SZX/CTU   	ZH	1	ZH9923/SZX/CTU//Y/2016-07-06///USED/FLOWN	1480	0	0	2016/7/6		2016/6/23	CSX242		bipiao	24:26.9
USED/FLOWN		DLC/WUX   	ZH	1	ZH9576/DLC/WUX//Y/2016-07-11///USED/FLOWN	1120	0	0	2016/7/11		2016/6/23	CSX242		bipiao	25:58.1
USED/FLOWN		DLC/WUX   	ZH	1	ZH9576/DLC/WUX//Y/2016-07-11///USED/FLOWN	1120	0	0	2016/7/11		2016/6/23	CSX242		bipiao	26:04.2
USED/FLOWN		CAN/WUX   	ZH	1	ZH9764/CAN/WUX//W/2016-07-06///USED/FLOWN	1050	100	0	2016/7/6		2016/6/23	WUX111		bipiao	27:56.4
USED/FLOWN		CAN/WUX   	ZH	1	ZH9764/CAN/WUX//W/2016-07-06///USED/FLOWN	1050	100	0	2016/7/6		2016/6/23	WUX111		bipiao	27:29.6
USED/FLOWN		CAN/WUX   	ZH	1	ZH9764/CAN/WUX//W/2016-07-06///USED/FLOWN	1050	100	0	2016/7/6		2016/6/23	WUX111		bipiao	27:47.7
REFUNDED		PEK/XFN   	ZH	1	ZHOPEN/PEK/XFN//K/2016-06-23///REFUNDED	320	50	0	2016/6/23		2016/6/23	XMN161		bipiao	29:14.2
USED/FLOWN		SZX/KHN   	ZH	1	ZH9869/SZX/KHN//Y/2016-07-26///USED/FLOWN	430	0	0	2016/7/26		2016/6/23			bipiao	50:18.2
REFUNDED		PEK/XFN   	ZH	1	ZHOPEN/PEK/XFN//K/2016-06-23///REFUNDED	320	50	0	2016/6/23		2016/6/23	NKG166		bipiao	28:36.6
REFUNDED		PEK/XFN   	ZH	1	ZHOPEN/PEK/XFN//K/2016-06-23///REFUNDED	320	50	0	2016/6/23		2016/6/23	NKG166		bipiao	28:40.5
USED/FLOWN		HGH/SZX   	ZH	1	ZH9864/HGH/SZX//U/2016-06-23///USED/FLOWN	960	0	0	2016/6/23		2016/7/8			bipiao	28:54.5
USED/FLOWN		SZX/CTU   	ZH	1	ZH9923/SZX/CTU//V/2016-07-06///USED/FLOWN	1630	100	0	2016/7/6		2016/6/23	CSX242		bipiao	30:12.2
USED/FLOWN		SZX/CTU   	ZH	1	ZH9923/SZX/CTU//V/2016-07-06///USED/FLOWN	1630	100	0	2016/7/6		2016/6/23	CSX242		bipiao	30:02.2
USED/FLOWN		SZX/KMG   	ZH	1	ZH9833/SZX/KMG//U/2016-07-20///USED/FLOWN	1980	100	0	2016/7/20		2016/6/24	CSX242		bipiao	39:42.1
USED/FLOWN		SZX/KMG   	ZH	1	ZH9833/SZX/KMG//U/2016-07-20///USED/FLOWN	1980	100	0	2016/7/20		2016/6/24	CSX242		bipiao	40:27.8
USED/FLOWN		CKG/CAN   	ZH	1	ZH4353/CKG/CAN//Q/2016-06-26///USED/FLOWN	790	0	0	2016/6/26		2016/7/11			bipiao	36:08.6
USED/FLOWN		HGH/SZX   	ZH	1	ZH9863/HGH/SZX//S/2016-06-30///USED/FLOWN	940	0	0	2016/6/30		2016/7/28			bipiao	51:01.8
USED/FLOWN		SZX/PVG   	ZH	1	ZH9819/SZX/PVG//M/2016-06-26///USED/FLOWN	1130	0	0	2016/6/26		2016/7/11			bipiao	49:35.0
USED/FLOWN		SZX/PEK   	ZH	1	ZH1398/SZX/PEK//M/2016-07-01///USED/FLOWN	1870	0	0	2016/7/1		2016/7/27			bipiao	38:34.8
USED/FLOWN		CKG/PVG   	ZH	1	ZH4555/CKG/PVG//S/2016-06-26///USED/FLOWN	650	0	0	2016/6/26		2016/7/22			bipiao	43:00.0
USED/FLOWN		SZX/TSN   	ZH	1	ZH9935/SZX/TSN//U/2016-06-27///USED/FLOWN	1520	0	0	2016/6/27		2016/6/29			bipiao	42:58.4
USED/FLOWN		CKG/SZX   	ZH	1	ZHOPEN/CKG/SZX//Q/2016-06-25///USED/FLOWN	1620	100	0	2016/6/25		2016/6/25	CSX242		bipiao	40:11.9
USED/FLOWN		DLC/NTG   	ZH	1	ZH9720/DLC/NTG//Y/2016-07-08///USED/FLOWN	1650	100	0	2016/7/8		2016/6/25	CSX242		bipiao	50:52.1
USED/FLOWN		CAN/WUX   	ZH	1	ZH9764/CAN/WUX//V/2016-07-08///USED/FLOWN	1330	100	0	2016/7/8		2016/6/25	CSX242		bipiao	50:46.6
USED/FLOWN		CAN/WUX   	ZH	1	ZH9764/CAN/WUX//V/2016-07-08///USED/FLOWN	1330	100	0	2016/7/8		2016/6/25	CSX242		bipiao	50:41.0
REFUNDED		PEK/JJN   	ZH	1	ZH9251/PEK/JJN//V/2016-07-30///REFUNDED	910	0	0	2016/7/30		2016/6/25			bipiao	38:37.6
USED/FLOWN		TYN/INC   	ZH	1	ZH9226/TYN/INC//U/2016-06-25///USED/FLOWN	630	0	0	2016/6/25		2016/7/30			bipiao	03:41.0
USED/FLOWN		NKG/SZX   	ZH	1	ZHOPEN/NKG/SZX//V/2016-06-25///USED/FLOWN	1390	100	0	2016/6/25		2016/6/25	SZX638		bipiao	51:11.5
USED/FLOWN		DLC/SZX   	ZH	1	ZH9958/DLC/SZX//V/2016-07-08///USED/FLOWN	2020	100	0	2016/7/8		2016/6/25	SZX638		bipiao	51:33.2
USED/FLOWN		TAO/HRB   	ZH	1	ZH9422/TAO/HRB//Q/2016-07-17///USED/FLOWN	1540	100	0	2016/7/17		2016/6/25	CSX242		bipiao	51:17.2
REFUNDED		PEK/SZX   	ZH	1	ZHOPEN/PEK/SZX//K/2016-06-25///REFUNDED	620	50	0	2016/6/25		2016/6/25	NKG166		bipiao	55:55.2
USED/FLOWN		SHE/XNN   	ZH	1	ZH9447/SHE/XNN//Y/2016-07-12///USED/FLOWN	1960	50	0	2016/7/12		2016/6/25	SHE121		bipiao	56:22.4
REFUNDED		SHE/YTY   	ZH	1	ZHOPEN/SHE/YTY//E/2016-06-25///REFUNDED	640	50	0	2016/6/25		2016/6/25	CSX242		bipiao	07:21.9
USED/FLOWN		DLC/WUX   	ZH	1	ZHOPEN/DLC/WUX//Q/2016-06-25///USED/FLOWN	1450	100	0	2016/6/25		2016/6/25	CSX242		bipiao	58:00.9
REFUNDED		KWE/NKG   	ZH	1	ZHOPEN/KWE/NKG//W/2016-06-25///REFUNDED	720	50	0	2016/6/25		2016/6/25	CTU185		bipiao	59:46.0
REFUNDED		LYI/HRB   	ZH	1	ZH9961/LYI/HRB//Y/2016-07-15///REFUNDED	720	0	0	2016/7/15		2016/6/25			bipiao	45:22.2
USED/FLOWN		SZX/PEK   	ZH	1	ZH9821/SZX/PEK//Y/2016-06-26///USED/FLOWN	1870	0	0	2016/6/26		2016/7/2			bipiao	38:34.1
USED/FLOWN		CAN/WUX   	ZH	1	ZH9552/CAN/WUX//U/2016-07-11///USED/FLOWN	1610	100	0	2016/7/11		2016/6/25	CSX242		bipiao	01:36.3
REFUNDED		HET/CTU   	ZH	1	ZHOPEN/HET/CTU//Y/2016-06-25///REFUNDED	800	0	0	2016/6/25		2016/6/25			bipiao	03:18.1
USED/FLOWN		WUX/CTU   	ZH	1	ZH9527/WUX/CTU//Q/2016-07-09///USED/FLOWN	2310	100	0	2016/7/9		2016/6/25	CSX242		bipiao	04:37.0
USED/FLOWN		WUX/CTU   	ZH	1	ZH9527/WUX/CTU//Q/2016-07-09///USED/FLOWN	2310	100	0	2016/7/9		2016/6/25	CSX242		bipiao	04:22.2
USED/FLOWN		SZX/NKG   	ZH	1	ZH9877/SZX/NKG//V/2016-07-23///USED/FLOWN	1540	100	0	2016/7/23		2016/6/25	SZX453		bipiao	05:03.5
USED/FLOWN		SZX/NKG   	ZH	1	ZH9877/SZX/NKG//V/2016-07-23///USED/FLOWN	1540	100	0	2016/7/23		2016/6/25	SZX453		bipiao	06:29.6
USED/FLOWN		SZX/NKG   	ZH	1	ZH9877/SZX/NKG//V/2016-07-23///USED/FLOWN	1540	100	0	2016/7/23		2016/6/25	SZX453		bipiao	05:43.6
USED/FLOWN		SZX/NKG   	ZH	1	ZH9877/SZX/NKG//V/2016-07-23///USED/FLOWN	1540	100	0	2016/7/23		2016/6/25	SZX453		bipiao	07:14.9
USED/FLOWN		SZX/NKG   	ZH	1	ZH9877/SZX/NKG//V/2016-07-23///USED/FLOWN	1540	100	0	2016/7/23		2016/6/25	SZX453		bipiao	06:17.6
USED/FLOWN		SZX/NKG   	ZH	1	ZH9877/SZX/NKG//V/2016-07-23///USED/FLOWN	1540	100	0	2016/7/23		2016/6/25	SZX453		bipiao	05:33.2
USED/FLOWN		SZX/NKG   	ZH	1	ZH9877/SZX/NKG//V/2016-07-23///USED/FLOWN	1540	100	0	2016/7/23		2016/6/25	SZX453		bipiao	05:50.3
USED/FLOWN		SZX/NKG   	ZH	1	ZH9877/SZX/NKG//V/2016-07-23///USED/FLOWN	1540	100	0	2016/7/23		2016/6/25	SZX453		bipiao	05:43.6
USED/FLOWN		SZX/NKG   	ZH	1	ZH9877/SZX/NKG//V/2016-07-23///USED/FLOWN	1540	100	0	2016/7/23		2016/6/25	SZX453		bipiao	04:43.0
USED/FLOWN		SZX/NKG   	ZH	1	ZH9877/SZX/NKG//V/2016-07-23///USED/FLOWN	1540	100	0	2016/7/23		2016/6/25	SZX453		bipiao	04:44.3
USED/FLOWN		SZX/NKG   	ZH	1	ZH9877/SZX/NKG//V/2016-07-23///USED/FLOWN	1540	100	0	2016/7/23		2016/6/25	SZX453		bipiao	06:07.0
REFUNDED		SZX/NKG   	ZH	1	ZH9877/SZX/NKG//V/2016-07-23///REFUNDED	1540	100	0	2016/7/23		2016/6/25	SZX453		bipiao	05:16.7
USED/FLOWN		SZX/NKG   	ZH	1	ZH9877/SZX/NKG//V/2016-07-23///USED/FLOWN	1540	100	0	2016/7/23		2016/6/25	SZX453		bipiao	05:11.9
USED/FLOWN		SZX/NKG   	ZH	1	ZH9877/SZX/NKG//V/2016-07-23///USED/FLOWN	1540	100	0	2016/7/23		2016/6/25	SZX453		bipiao	05:06.7
USED/FLOWN		SZX/NKG   	ZH	1	ZH9877/SZX/NKG//V/2016-07-23///USED/FLOWN	1540	100	0	2016/7/23		2016/6/25	SZX453		bipiao	05:18.5
USED/FLOWN		SZX/NKG   	ZH	1	ZH9877/SZX/NKG//V/2016-07-23///USED/FLOWN	1540	100	0	2016/7/23		2016/6/25	SZX453		bipiao	05:16.8
USED/FLOWN		CAN/YBP   	ZH	1	ZH9577/CAN/YBP//Y/2016-07-13///USED/FLOWN	2160	100	0	2016/7/13		2016/6/25	CSX242		bipiao	08:52.8
REFUNDED		INC/XIY   	ZH	1	ZHOPEN/INC/XIY//E/2016-06-25///REFUNDED	320	50	0	2016/6/25		2016/6/25	CSX177		bipiao	09:04.2
USED/FLOWN		YNT/HRB   	ZH	1	ZH9464/YNT/HRB//Y/2016-07-29///USED/FLOWN	570	0	0	2016/7/29		2016/7/30			bipiao	36:46.3
USED/FLOWN		YNT/HRB   	ZH	1	ZH9464/YNT/HRB//Y/2016-07-29///USED/FLOWN	570	0	0	2016/7/29		2016/7/30			bipiao	36:40.2
USED/FLOWN		SYX/SHE   	ZH	1	ZH9749/SYX/SHE//W/2016-07-16///USED/FLOWN	2650	100	0	2016/7/16		2016/6/25	CSX242		bipiao	10:54.4
USED/FLOWN		SYX/SHE   	ZH	1	ZH9749/SYX/SHE//W/2016-07-16///USED/FLOWN	2650	100	0	2016/7/16		2016/6/25	CSX242		bipiao	10:52.6
USED/FLOWN		ZUH/NKG   	ZH	1	ZH9280/ZUH/NKG//V/2016-07-09///USED/FLOWN	1420	100	0	2016/7/9		2016/6/25	SZV118		bipiao	12:48.9
USED/FLOWN		CTU/TYN   	ZH	1	ZH9519/CTU/TYN//U/2016-07-14///USED/FLOWN	1680	100	0	2016/7/14		2016/6/25	WUX111		bipiao	12:17.8
USED/FLOWN		HRB/SZX   	ZH	1	ZHOPEN/HRB/SZX//S/2016-06-26///USED/FLOWN	2100	100	0	2016/6/26		2016/6/26	CSX242		bipiao	16:42.0
USED/FLOWN		HGH/SZX   	ZH	1	ZH9754/HGH/SZX//V/2016-06-27///USED/FLOWN	680	0	0	2016/6/27		2016/6/28			bipiao	57:40.9
USED/FLOWN		CAN/XIY   	ZH	1	ZHOPEN/CAN/XIY//W/2016-06-26///USED/FLOWN	1160	100	0	2016/6/26		2016/6/26	CSX242		bipiao	17:47.9
USED/FLOWN		SZX/WNZ   	ZH	1	ZH9965/SZX/WNZ//M/2016-06-26///USED/FLOWN	860	0	0	2016/6/26		2016/7/16			bipiao	29:41.8
USED/FLOWN		NTG/SZX   	ZH	1	ZH9421/NTG/SZX//Q/2016-07-23///USED/FLOWN	1880	100	0	2016/7/23		2016/6/26	CSX242		bipiao	18:09.0
USED/FLOWN		CKG/XMN   	ZH	1	ZH4123/CKG/XMN//W/2016-06-27///USED/FLOWN	710	0	0	2016/6/27		2016/7/4			bipiao	10:23.2
USED/FLOWN		CTU/SZX   	ZH	1	ZH9824/CTU/SZX//H/2016-07-10///USED/FLOWN	1930	100	0	2016/7/10		2016/6/26	SZX124		bipiao	22:43.3
USED/FLOWN		HET/CTU   	ZH	1	ZH9409/HET/CTU//Q/2016-07-19///USED/FLOWN	2560	100	0	2016/7/19		2016/6/26	CSX242		bipiao	22:40.0
USED/FLOWN		XMN/YTY   	ZH	1	ZH9746/XMN/YTY//Q/2016-07-15///USED/FLOWN	1530	100	0	2016/7/15		2016/6/26	CSX242		bipiao	22:53.3
USED/FLOWN		CKG/SZX   	ZH	1	ZH9762/CKG/SZX//Q/2016-07-10///USED/FLOWN	1410	100	0	2016/7/10		2016/6/26	SZX124		bipiao	23:06.2
USED/FLOWN		WUX/DLC   	ZH	1	ZH9476/WUX/DLC//Y/2016-07-28///USED/FLOWN	560	0	0	2016/7/28		2016/8/1			bipiao	23:36.8
USED/FLOWN		SZX/WUX   	ZH	1	ZH9508/SZX/WUX//W/2016-07-12///USED/FLOWN	1120	100	0	2016/7/12		2016/6/26	CSX242		bipiao	32:51.1
USED/FLOWN		HRB/SZX   	ZH	1	ZH9771/HRB/SZX//W/2016-07-05///USED/FLOWN	2240	0	0	2016/7/5		2016/8/3			bipiao	47:01.4
USED/FLOWN		CAN/WUX   	ZH	1	ZH9552/CAN/WUX//V/2016-07-09///USED/FLOWN	1260	100	0	2016/7/9		2016/6/26	WUX111		bipiao	33:20.9
USED/FLOWN		CTU/SZX   	ZH	1	ZH9824/CTU/SZX//Y/2016-07-16///USED/FLOWN	1480	0	0	2016/7/16		2016/6/26	SZX557		bipiao	33:20.0
USED/FLOWN		CTU/SZX   	ZH	1	ZH9824/CTU/SZX//Q/2016-07-16///USED/FLOWN	2080	100	0	2016/7/16		2016/6/26	SZX557		bipiao	33:16.2
USED/FLOWN		CTU/NNG   	ZH	1	ZH9564/CTU/NNG//P/2016-07-17///USED/FLOWN	1310	0	0	2016/7/17		2016/8/8			bipiao	05:07.0
USED/FLOWN		WUX/CKG   	ZH	1	ZH9562/WUX/CKG//W/2016-07-17///USED/FLOWN	1350	100	0	2016/7/17		2016/6/26	CSX242		bipiao	36:13.8
USED/FLOWN		WUX/CKG   	ZH	1	ZH9562/WUX/CKG//W/2016-07-17///USED/FLOWN	1350	100	0	2016/7/17		2016/6/26	CSX242		bipiao	36:27.4
REFUNDED		CKG/SZX   	ZH	1	ZHOPEN/CKG/SZX//Q/2016-06-26///REFUNDED	1740	100	0	2016/6/26		2016/6/26	SZX124		bipiao	37:01.2
USED/FLOWN		CAN/WUX   	ZH	1	ZH9552/CAN/WUX//W/2016-07-22///USED/FLOWN	1120	100	0	2016/7/22		2016/6/26	SZX453		bipiao	36:42.8
USED/FLOWN		CAN/WUX   	ZH	1	ZH9552/CAN/WUX//W/2016-07-22///USED/FLOWN	1120	100	0	2016/7/22		2016/6/26	SZX453		bipiao	37:15.0
